Entity,Code,Year,Hydropower (terawatt-hours),Wind (terawatt-hours),Solar (terawatt-hours),Other renewables (modern biofuels; geothermal; wave & tidal) (terawatt-hours)
Belgium,BEL,2001,0.44099999999999984,0.037,0,0.597
Belgium,BEL,2002,0.3600000000000001,0.057,0,0.721
Belgium,BEL,2003,0.2470000000000001,0.088,0,0.857
Belgium,BEL,2004,0.31699999999999995,0.142,0.001,1.037
Belgium,BEL,2005,0.28800000000000003,0.227,0.001,1.59
Belgium,BEL,2006,0.359,0.366,0.002,2.225
Belgium,BEL,2007,0.389,0.491,0.006,2.6
Belgium,BEL,2008,0.4099999999999999,0.637,0.042,3.329
Belgium,BEL,2009,0.32799999999999985,0.996,0.166,3.949
Belgium,BEL,2010,0.31199999999999983,1.292,0.56,4.33
Belgium,BEL,2011,0.19599999999999995,2.312,1.169,4.7
Belgium,BEL,2012,0.357,2.751,2.148,5.202
Belgium,BEL,2013,0.3799999999999999,3.665,2.644,4.986
Belgium,BEL,2014,0.29200000000000004,4.615,2.883,4.423
Belgium,BEL,2015,0.31799999999999984,5.574,3.065,5.509
Belgium,BEL,2016,0.39038088806249416,5.677698,2.950996,5.322331
Brazil,BRA,1965,23.975245,0,0,0
Brazil,BRA,1966,26.2247196,0,0,0
Brazil,BRA,1967,27.4312158,0,0,0
Brazil,BRA,1968,28.7084224,0,0,0
Brazil,BRA,1969,30.7236688,0,0,0
Brazil,BRA,1970,39.801,0,0,0.5146915000000001
Brazil,BRA,1971,43.199,0,0,0.6333952500000001
Brazil,BRA,1972,50.681,0,0,0.7165701875000001
Brazil,BRA,1973,57.89,0,0,0.7508003750000001
Brazil,BRA,1974,65.679,0,0,0.7851518
Brazil,BRA,1975,72.287,0,0,0.8671775749999999
Brazil,BRA,1976,82.913,0,0,0.864337725
Brazil,BRA,1977,93.48,0,0,1.1168454625
Brazil,BRA,1978,102.746,0,0,1.331944075
Brazil,BRA,1979,116.58,0,0,1.7760194
Brazil,BRA,1980,128.907,0,0,1.8055082625
Brazil,BRA,1981,130.765,0,0,1.8736228750000001
Brazil,BRA,1982,141.132,0,0,2.1784744749999994
Brazil,BRA,1983,151.475,0,0,2.9844549499999995
Brazil,BRA,1984,166.593,0,0,2.8516788875000003
Brazil,BRA,1985,178.375,0,0,3.0671255885922326
Brazil,BRA,1986,182.419,0,0,3.1939324238673135
Brazil,BRA,1987,185.6,0,0,3.565697314724919
Brazil,BRA,1988,199.093,0,0,3.339783794093851
Brazil,BRA,1989,204.69,0,0,3.403162338511326
Brazil,BRA,1990,206.708,0,0,3.8590625
Brazil,BRA,1991,217.782,0,0,3.9996125625
Brazil,BRA,1992,223.343,0,0,4.929360737945206
Brazil,BRA,1993,235.065,0,0,4.983937033224442
Brazil,BRA,1994,242.705,0,0,5.388223648777488
Brazil,BRA,1995,253.905,0,0,5.593740488958306
Brazil,BRA,1996,265.769,0.002,0,6.752709628222037
Brazil,BRA,1997,278.972,0.004,0,7.378950998212702
Brazil,BRA,1998,291.469,0.005,0,7.505233012160118
Brazil,BRA,1999,293,0.002,0,8.376002280958721
Brazil,BRA,2000,304.403,0.001,0,7.8553630000000005
Brazil,BRA,2001,267.876,0.0349,0,8.990407
Brazil,BRA,2002,286.092,0.061,0,10.226146964757708
Brazil,BRA,2003,305.616,0.061,0,11.894463
Brazil,BRA,2004,320.7969068355004,0.061,0,12.475055704810552
Brazil,BRA,2005,337.4566739387481,0.0929,0,13.590939278459237
Brazil,BRA,2006,348.80546000000004,0.237,0,14.768925999999999
Brazil,BRA,2007,374.0151216,0.6627818363826152,0,18.007508518130148
Brazil,BRA,2008,369.5564,1.183,0,19.52368548412764
Brazil,BRA,2009,390.988065,1.238,0,22.639248021198203
Brazil,BRA,2010,403.28981326205025,2.176558,0,31.545240096335547
Brazil,BRA,2011,428.33291987125745,2.7047689999999998,0,32.23462178567011
Brazil,BRA,2012,415.3421754565751,5.05,0.00098,35.295578755390316
Brazil,BRA,2013,390.9920139739778,6.575862736655708,0.0047935926312,40.4713748865355
Brazil,BRA,2014,373.4390604742687,12.210251668688802,0.0160818016968,46.38442573880181
Brazil,BRA,2015,359.7428081943405,21.62570216046869,0.058917411676156446,49.02734798862778
Brazil,BRA,2016,384.2559559,32.9149552467302,0.0889016138408321,50.94428128510005
Bulgaria,BGR,1965,2.0019882,0,0,0
Bulgaria,BGR,1966,2.010827,0,0,0
Bulgaria,BGR,1967,2.0240852,0,0,0
Bulgaria,BGR,1968,1.303723,0,0,0
Bulgaria,BGR,1969,1.8384704,0,0,0
Bulgaria,BGR,1970,2.1522478,0,0,0
Bulgaria,BGR,1971,2.1743448,0,0,0
Bulgaria,BGR,1972,2.0947956,0,0,0
Bulgaria,BGR,1973,2.5720908,0,0,0
Bulgaria,BGR,1974,2.0815374,0,0,0
Bulgaria,BGR,1975,2.452767,0,0,0
Bulgaria,BGR,1976,2.9521592,0,0,0
Bulgaria,BGR,1977,3.5222618,0,0,0
Bulgaria,BGR,1978,2.9079652,0,0,0
Bulgaria,BGR,1979,3.31455,0,0,0
Bulgaria,BGR,1980,3.7078766,0,0,0
Bulgaria,BGR,1981,3.6150692,0,0,0
Bulgaria,BGR,1982,3.0449666,0,0,0
Bulgaria,BGR,1983,3.3499052,0,0,0
Bulgaria,BGR,1984,3.2570978,0,0,0
Bulgaria,BGR,1985,2.231797,0,0,0
Bulgaria,BGR,1986,2.3246044,0,0,0
Bulgaria,BGR,1987,2.5367356,0,0,0
Bulgaria,BGR,1988,2.5941878,0,0,0
Bulgaria,BGR,1989,2.6869952,0,0,0
Bulgaria,BGR,1990,1.8826644,0,0,0
Bulgaria,BGR,1991,2.4439282,0,0,0
Bulgaria,BGR,1992,2.0594404,0,0,0
Bulgaria,BGR,1993,1.9401166,0,0,0
Bulgaria,BGR,1994,1.4672408,0,0,0
Bulgaria,BGR,1995,2.3157656,0,0,0
Bulgaria,BGR,1996,2.9212234,0,0,0
Bulgaria,BGR,1997,2.7480622,0,0,0
Bulgaria,BGR,1998,3.0953888,0,0,0.002
Bulgaria,BGR,1999,2.754095,0,0,0.029
Bulgaria,BGR,2000,2.395737,0,0,0.015
Bulgaria,BGR,2001,1.3028242,0,0,0
Bulgaria,BGR,2002,2.1946728,0,0,0
Bulgaria,BGR,2003,2.9630007999999997,0,0,0
Bulgaria,BGR,2004,3.0974530000000002,0.001,0,0
Bulgaria,BGR,2005,4.259,0.005,0,0
Bulgaria,BGR,2006,3.9909999999999997,0.02,0,0
Bulgaria,BGR,2007,2.879,0.047,0,0
Bulgaria,BGR,2008,2.874,0.122,0,0.016
Bulgaria,BGR,2009,3.471,0.237,0.003,0.008
Bulgaria,BGR,2010,5.0569999999999995,0.681,0.015,0.035
Bulgaria,BGR,2011,2.917,0.861,0.101,0.056
Bulgaria,BGR,2012,3.226,1.221,0.814,0.066
Bulgaria,BGR,2013,4.08,1.374,1.361,0.11
Bulgaria,BGR,2014,4.605,1.331,1.252,0.2
Bulgaria,BGR,2015,5.6610000000000005,1.452,1.383,0.272
Bulgaria,BGR,2016,3.8525218,1.3781880000000002,1.4092280000000001,0.3734715
CIS,,1965,0,0,0,0
CIS,,1966,0,0,0,0
CIS,,1967,0,0,0,0
CIS,,1968,0,0,0,0
CIS,,1969,0,0,0,0
CIS,,1970,0,0,0,0
CIS,,1971,0,0,0,0
CIS,,1972,0,0,0,0
CIS,,1973,0,0,0,0
CIS,,1974,0,0,0,0
CIS,,1975,0,0,0,0
CIS,,1976,0,0,0,0
CIS,,1977,0,0,0,0
CIS,,1978,0,0,0,0
CIS,,1979,0,0,0,0
CIS,,1980,0,0,0,0
CIS,,1981,0,0,0,0
CIS,,1982,0,0,0,0
CIS,,1983,0,0,0,0
CIS,,1984,0,0,0,0
CIS,,1985,205.40929260000001,0,0,0
CIS,,1986,205.9617176,0,0,0
CIS,,1987,207.37592560000002,0,0,0
CIS,,1988,217.8499036,0,0,0
CIS,,1989,209.39117199999998,0,0,0
CIS,,1990,220.7189834,0,0,0.065
CIS,,1991,224.1205062,0,0,0.065
CIS,,1992,224.1295464,0,0,0.063
CIS,,1993,234.6833848,0,0,0.06
CIS,,1994,238.55237019999998,0,0,0.061
CIS,,1995,231.2431614,0,0,0.059
CIS,,1996,207.3646442,0,0,0.057
CIS,,1997,207.98415999999997,0,0,0.057
CIS,,1998,214.46020000000001,0.005050505050504991,0,0.15694736842105333
CIS,,1999,218.0953284,0.0030303030303029943,0,0.16115789473684283
CIS,,2000,221.13292439999998,0.00796060606060599,0,0.079
CIS,,2001,230.87861839999997,0.01825151515151497,0,0.11399999999999999
CIS,,2002,220.18176639999996,0.02741212121212096,0,0.17320000000000002
CIS,,2003,217.3971844,0.03284242424242395,0,0.36569999999999997
CIS,,2004,240.09428200000002,0.03225252525252495,0,0.4497
CIS,,2005,239.6019794,0.04426464646464604,0,0.4512
CIS,,2006,240.09296969999997,0.04344646464646426,0,0.5076
CIS,,2007,239.39450639999998,0.0547424242424237,0,0.7792000000000001
CIS,,2008,227.94510000000002,0.0523424242424237,0,0.7856000000000001
CIS,,2009,234.8688,0.053624242424241915,0,0.6960999999999999
CIS,,2010,234.16671000000002,0.061301151515150906,0.000619875,0.8086139999999999
CIS,,2011,229.44209999999998,0.101392,0.032621,0.785908
CIS,,2012,229.4299,0.306451,0.34118185479452057,0.731649
CIS,,2013,246.749,0.660573,0.5920599999999999,0.7728269999999999
CIS,,2014,236.87279999999998,1.24948,0.47656975,0.8330193575705731
CIS,,2015,228.61477200000002,1.4000396,0.59791415,0.8577170000000001
CIS,,2016,248.29525189565095,1.5448943767520547,0.6865886739421614,0.8565094684931507
Canada,CAN,1965,117.1229388,0,0,0
Canada,CAN,1966,128.8210906,0,0,0
Canada,CAN,1967,133.1255862,0,0,0
Canada,CAN,1968,136.3208124,0,0,0
Canada,CAN,1969,148.226676,0,0,0
Canada,CAN,1970,155.3242324,0,0,0
Canada,CAN,1971,157.0301208,0,0,0
Canada,CAN,1972,171.3312992,0,0,0
Canada,CAN,1973,178.831021,0,0,0
Canada,CAN,1974,197.9360872,0,0,0
Canada,CAN,1975,195.0369608,0,0,0
Canada,CAN,1976,202.8327824,0,0,0.707
Canada,CAN,1977,198.563642,0,0,1.069
Canada,CAN,1978,217.0013788,0,0,1.132
Canada,CAN,1979,212.6217534,0,0,1.345
Canada,CAN,1980,222.5123706,0,0,1.3
Canada,CAN,1981,225.057945,0,0,1.898
Canada,CAN,1982,257.9073452,0,0,2.139
Canada,CAN,1983,266.069977,0,0,2.085
Canada,CAN,1984,286.2489574,0,0,2.337
Canada,CAN,1985,303.7762978,0.001,0,1.677
Canada,CAN,1986,310.7545304,0.001,0,1.865
Canada,CAN,1987,316.3494908,0.001,0,2.312
Canada,CAN,1988,307.612337,0.001,0,2.485
Canada,CAN,1989,290.5477444444411,0.001,0,3.477
Canada,CAN,1990,295.7943232323198,0.0019191919191918964,0,3.954
Canada,CAN,1991,307.38699191918835,0.0019191919191918964,0,3.984
Canada,CAN,1992,315.2856545454509,0.059,0.002052632,4.465
Canada,CAN,1993,322.3248979797941,0.059,0.002052632,4.817
Canada,CAN,1994,327.9665808080769,0.059,0.002052632,5.733
Canada,CAN,1995,334.1707343434304,0.059,0.003842105,6.780972512482169
Canada,CAN,1996,354.7030747474702,0.062,0.005894737,7.152089060271041
Canada,CAN,1997,348.7906212121173,0.062,0.006947368,7.759808544341417
Canada,CAN,1998,330.98092525252144,0.062,0.010105263,8.537891036614361
Canada,CAN,1999,345.1117828282785,0.162,0.013263157894736838,8.495990763195433
Canada,CAN,2000,356.8710777777735,0.264,0.016421052631578947,8.471190186638136
Canada,CAN,2001,331.6320292929255,0.329,0.019578947368421057,9.188541740965288
Canada,CAN,2002,349.3856393939349,0.405,0.02273684210526316,9.543798855801237
Canada,CAN,2003,336.25036464646064,0.69,0.022789473684210526,8.946429344983356
Canada,CAN,2004,338.50936060605653,0.945,0.014263157894736839,9.3143
Canada,CAN,2005,362.06674949494516,1.552,0.018473684210526316,8.696543
Canada,CAN,2006,352.99828585858177,2.448,0.022684210526315786,8.490744000000001
Canada,CAN,2007,367.73245959595516,2.9772060000000002,0.02894736842105264,8.541124
Canada,CAN,2008,377.59873030302566,3.750629,0.03542105263157895,7.579118
Canada,CAN,2009,368.79840505050083,6.575234999999999,0.07478874999999999,8.494054
Canada,CAN,2010,351.49580303029904,8.63695,0.22072375,9.782380000000002
Canada,CAN,2011,375.8347242424198,10.942257030823786,0.4931475,9.702995
Canada,CAN,2012,380.3781363636319,13.557401870688818,0.8160935136986303,10.368028
Canada,CAN,2013,391.89987171716695,16.543581391965418,1.2328687500000002,10.483229999999999
Canada,CAN,2014,382.61237878787443,20.611117587288604,1.865665,8.260683
Canada,CAN,2015,377.62103636363184,24.611537963720682,2.59622125,10.22502
Canada,CAN,2016,388.24141414140956,27.24853514104059,3.0810431506849314,10.25303375342466
Chile,CHL,1965,3.955363,0,0,0
Chile,CHL,1966,4.1630748,0,0,0
Chile,CHL,1967,4.2558822,0,0,0
Chile,CHL,1968,3.5708752,0,0,0
Chile,CHL,1969,4.0260734,0,0,0
Chile,CHL,1970,4.3044956,0,0,0
Chile,CHL,1971,4.397303,0,0,0.066
Chile,CHL,1972,5.2237308,0,0,0.057
Chile,CHL,1973,5.3165382,0,0,0.051
Chile,CHL,1974,6.0457392,0,0,0.046
Chile,CHL,1975,6.1385466,0,0,0.051
Chile,CHL,1976,6.2357734,0,0,0.073
Chile,CHL,1977,6.5009374,0,0,0.08
Chile,CHL,1978,6.827973,0,0,0.091
Chile,CHL,1979,6.9428774,0,0,0.094
Chile,CHL,1980,7.3406234,0,0,0.105
Chile,CHL,1981,7.5925292,0,0,0.11
Chile,CHL,1982,8.4543122,0,0,0.137
Chile,CHL,1983,8.9316074,0,0,0.208
Chile,CHL,1984,9.3381922,0,0,0.201
Chile,CHL,1985,11.07,0,0,0.195
Chile,CHL,1986,11.83,0,0,0.28
Chile,CHL,1987,12.823,0,0,0.271
Chile,CHL,1988,12.558,0,0,0.327
Chile,CHL,1989,10.543,0,0,0.321
Chile,CHL,1990,8.941428,0,0,0.963
Chile,CHL,1991,13.135654,0,0,1.033
Chile,CHL,1992,16.74015,0,0,1.743
Chile,CHL,1993,17.217321,0,0,1.75
Chile,CHL,1994,16.985472,0,0,1.786
Chile,CHL,1995,18.413739,0,0,1.879
Chile,CHL,1996,16.873468,0,0,1.738
Chile,CHL,1997,18.943147999999997,0,0,1.743
Chile,CHL,1998,15.937255,0,0,1.161
Chile,CHL,1999,13.577,0,0,1.01
Chile,CHL,2000,19.081,0,0,0.941
Chile,CHL,2001,21.68,0.007070707070706987,0,2.068
Chile,CHL,2002,23.187,0.007070707070706987,0,1.944
Chile,CHL,2003,22.603,0.007070707070706987,0,1.807
Chile,CHL,2004,20.969338340000004,0.005,0,2.031
Chile,CHL,2005,25.5755,0.007,0,1.79
Chile,CHL,2006,28.21505008325027,0.007,0,1.431
Chile,CHL,2007,22.33485910796505,0.0112,0,2.696
Chile,CHL,2008,23.87104969168464,0.037,0,3.083
Chile,CHL,2009,24.79932538012437,0.078206867,0,4.274
Chile,CHL,2010,21.360615387500005,0.332135807,0,2.247
Chile,CHL,2011,20.728404291509996,0.33163300500000015,0,4.673
Chile,CHL,2012,20.227104529950005,0.39012681200000004,0.0003403900000000001,4.854
Chile,CHL,2013,19.6232564619,0.554751,0.008141,5.761
Chile,CHL,2014,23.6253315818,1.4421199999999998,0.489623,5.327
Chile,CHL,2015,23.962679630660002,2.1143340000000004,1.29368169941,4.995367473
Chile,CHL,2016,19.517959125400008,2.3023181868684857,2.5502637000000004,5.2542544
China,CHN,1965,22.097,0,0,0
China,CHN,1966,22.4859072,0,0,0
China,CHN,1967,19.3834884,0,0,0
China,CHN,1968,22.870395,0,0,0
China,CHN,1969,23.2593022,0,0,0
China,CHN,1970,24.0371166,0,0,0
China,CHN,1971,29.0752326,0,0,0
China,CHN,1972,32.9510464,0,0,0
China,CHN,1973,36.8268602,0,0,0
China,CHN,1974,41.674942,0,0,0
China,CHN,1975,43.6106392,0,0,0
China,CHN,1976,44.194,0,0,0
China,CHN,1977,46.1341166,0,0,0
China,CHN,1978,43.2261514,0,0,0
China,CHN,1979,48.5559478,0,0,0
China,CHN,1980,58.2211756,0,0,0
China,CHN,1981,65.5131856,0,0,0
China,CHN,1982,74.4138572,0,0,0
China,CHN,1983,86.4169476,0,0,0
China,CHN,1984,86.8146936,0,0,0
China,CHN,1985,92.387557,0,0,0
China,CHN,1986,94.5486436,0,0,0
China,CHN,1987,100.0242802,0,0,0
China,CHN,1988,109.1680188,0,0,0
China,CHN,1989,118.4089842,0,0,0
China,CHN,1990,126.7439726,0.0020202020202019963,0.002,0.064
China,CHN,1991,124.6889516,0.009090909090908983,0.002,0.064
China,CHN,1992,130.6860774,0.13131313131312977,0.003,0.113
China,CHN,1993,151.8461646,0.2121212121212096,0.004,0.117
China,CHN,1994,167.428969,0.3838383838383793,0.005,0.45999999999999996
China,CHN,1995,190.57999999999998,0.6161616161616098,0.007,3.014
China,CHN,1996,187.97,0.09393939393939263,0.009,1.533
China,CHN,1997,195.98,0.1979797979797957,0.011,2.722
China,CHN,1998,198.89000000000001,0.35555555555555146,0.014,2.48
China,CHN,1999,196.57999999999998,0.47373737373736624,0.017,2.52
China,CHN,2000,222.41,0.5898989898989824,0.022,2.537
China,CHN,2001,277.43,0.7191919191919098,0.031,2.554
China,CHN,2002,287.96999999999997,0.8373737373737264,0.048,2.546
China,CHN,2003,283.68,0.9969696969696866,0.064,2.536
China,CHN,2004,353.544,1.277777777777764,0.076,2.528
China,CHN,2005,397.017,1.946060606060582,0.084,5.322
China,CHN,2006,435.786,3.711818181818139,0.095,7.133
China,CHN,2007,485.264,5.479292929292878,0.114,9.863
China,CHN,2008,636.96,13.1,0.152,14.866
China,CHN,2009,615.64,27.6,0.279,20.85932
China,CHN,2010,711.38314,44.622,0.701,24.90023
China,CHN,2011,688.045,70.33099999999999,2.61,27.707
China,CHN,2012,862.7941099999999,95.978,3.5945099,30.484845
China,CHN,2013,909.6112734,141.197,8.373886500000001,37.2864287
China,CHN,2014,1051.1466737,156.078,23.512156643000004,44.7234287
China,CHN,2015,1114.47,185.76600000000002,38.5,60.2791787
China,CHN,2016,1162.77,241,66.2,73.40742661063139
Colombia,COL,1965,3.543949465861588,0,0,0
Colombia,COL,1966,3.9372193683232664,0,0,0
Colombia,COL,1967,4.389253738968884,0,0,0
Colombia,COL,1968,4.891011890385508,0,0,0
Colombia,COL,1969,5.4379734788667005,0,0,0
Colombia,COL,1970,6.0527402229447205,0,0,0
Colombia,COL,1971,6.423408406874127,0,0,0
Colombia,COL,1972,7.11502099396191,0,0,0
Colombia,COL,1973,7.743348769159313,0,0,0
Colombia,COL,1974,8.79206850905713,0,0,0
Colombia,COL,1975,9.732299999999999,0,0,0.189
Colombia,COL,1976,10.226420000000001,0,0,0.202
Colombia,COL,1977,10.451812,0,0,0.192
Colombia,COL,1978,12.07144,0,0,0.206
Colombia,COL,1979,13.2593,0,0,0.216
Colombia,COL,1980,14.44702,0,0,0.227
Colombia,COL,1981,14.26534,0,0,0.212
Colombia,COL,1982,15.238536,0,0,0.231
Colombia,COL,1983,15.365776,0,0,0.234
Colombia,COL,1984,17.140220000000003,0,0,0.255
Colombia,COL,1985,18.440772000000003,0,0,0.267
Colombia,COL,1986,21.332952000000002,0,0,0.266
Colombia,COL,1987,23.24756,0,0,0.268
Colombia,COL,1988,24.5194,0,0,0.274
Colombia,COL,1989,26.78212,0,0,0.274
Colombia,COL,1990,27.495852,0,0,0.274
Colombia,COL,1991,27.726080000000003,0,0,0.269
Colombia,COL,1992,22.280583999999998,0,0,0.34
Colombia,COL,1993,27.856392,0,0,0.389
Colombia,COL,1994,32.058392,0,0,0.444
Colombia,COL,1995,31.9894,0,0,0.477
Colombia,COL,1996,35.28762418028699,0,0,0.496
Colombia,COL,1997,31.475759999999998,0,0,0.483
Colombia,COL,1998,30.781684000000002,0,0,0.532
Colombia,COL,1999,33.700658000000004,0,0,0.457
Colombia,COL,2000,30.815718,0,0,0.496
Colombia,COL,2001,31.632658,0,0,0.496
Colombia,COL,2002,33.968038,0,0,0.491
Colombia,COL,2003,36.17636,0,0,0.495
Colombia,COL,2004,38.330058,0.05199,0,0.467
Colombia,COL,2005,39.22088800000001,0.049479999999999996,0,0.503
Colombia,COL,2006,42.55789176578996,0.06298139278999973,0,0.7029025367367874
Colombia,COL,2007,44.241981627730105,0.04989097491999974,0,0.6805806969234701
Colombia,COL,2008,46.16088280927003,0.05391816670999971,0,0.6694689952114429
Colombia,COL,2009,40.837366031699936,0.05770781402999969,0,0.8574233585844356
Colombia,COL,2010,40.55746262644,0.03856991990999971,0.008311250000000001,1.10298341
Colombia,COL,2011,48.427478134560126,0.0412719445799997,0.01075125,1.1835345259999999
Colombia,COL,2012,47.581709764190045,0.054854711329999715,0.014756568493150685,1.2151090839999998
Colombia,COL,2013,44.36279007342986,0.0576248025999997,0.022646250000000003,1.2693771149999997
Colombia,COL,2014,44.74196339773985,0.07023029787999988,0.02867,1.637059829
Colombia,COL,2015,44.68190236707981,0.06837744830999999,0.0352275,1.739300583051983
Colombia,COL,2016,47.02422,0.053509999999999995,0.035324013698630134,2.0434962498786478
Czech Republic,CZE,1965,2.231797,0,0,0
Czech Republic,CZE,1966,2.1036344,0,0,0
Czech Republic,CZE,1967,1.8959226,0,0,0
Czech Republic,CZE,1968,1.4672408,0,0,0
Czech Republic,CZE,1969,1.1976574,0,0,0
Czech Republic,CZE,1970,1.7103078,0,0,0
Czech Republic,CZE,1971,1.1755604,0,0,0
Czech Republic,CZE,1972,1.2551096,0,0,0
Czech Republic,CZE,1973,1.082753,0,0,0
Czech Republic,CZE,1974,1.7324048,0,0,0
Czech Republic,CZE,1975,1.8163734,0,0,0
Czech Republic,CZE,1976,1.4407244,0,0,0
Czech Republic,CZE,1977,1.966633,0,0,0
Czech Republic,CZE,1978,1.8252122,0,0,0
Czech Republic,CZE,1979,2.2892492,0,0,0
Czech Republic,CZE,1980,2.3953148,0,0,0
Czech Republic,CZE,1981,2.0594404,0,0,0
Czech Republic,CZE,1982,1.6749526,0,0,0
Czech Republic,CZE,1983,1.6528556,0,0,0
Czech Republic,CZE,1984,1.303723,0,0,0
Czech Republic,CZE,1985,1.6749526,0,0,0
Czech Republic,CZE,1986,1.8738256,0,0,0
Czech Republic,CZE,1987,2.4660252,0,0,0
Czech Republic,CZE,1988,2.1036344,0,0,0
Czech Republic,CZE,1989,1.6395974,0,0,0
Czech Republic,CZE,1990,1.161,0,0,0
Czech Republic,CZE,1991,1.089,0,0,0
Czech Republic,CZE,1992,1.402,0,0,0
Czech Republic,CZE,1993,1.369,0,0,0.221
Czech Republic,CZE,1994,1.46,0,0,0.309
Czech Republic,CZE,1995,2.002,0,0,0.405
Czech Republic,CZE,1996,1.969,0,0,0.292
Czech Republic,CZE,1997,1.699,0,0,0.494
Czech Republic,CZE,1998,1.396,0,0,0.587
Czech Republic,CZE,1999,1.681,0,0,0.683
Czech Republic,CZE,2000,1.758,0,0,0.517
Czech Republic,CZE,2001,2.0540000000000003,0.0002,0,0.514
Czech Republic,CZE,2002,2.492,0.0016,0,0.494
Czech Republic,CZE,2003,1.383,0.0039,0,0.49
Czech Republic,CZE,2004,2.0191,0.0099,0.0001,0.580831
Czech Republic,CZE,2005,2.3799099999999997,0.02128,0.000068,0.648312
Czech Republic,CZE,2006,2.55073,0.049375,0.00017,0.912375
Czech Republic,CZE,2007,2.0793380000000004,0.125098,0.001754,1.187319
Czech Republic,CZE,2008,2.0243349999999998,0.244661,0.012936999999999999,1.456526
Czech Republic,CZE,2009,2.42962,0.288067,0.088807,1.86202
Czech Republic,CZE,2010,2.7894,0.335493,0.615702,2.146246
Czech Republic,CZE,2011,2.1341,0.3968,2.118,2.7053290000000003
Czech Republic,CZE,2012,2.2315000000000005,0.4173,2.1731,3.3614189999999997
Czech Republic,CZE,2013,2.8564,0.4783,2.0702,3.995469
Czech Republic,CZE,2014,1.9091999999999996,0.4765,2.1229,4.661073
Czech Republic,CZE,2015,1.7948000000000002,0.5726,2.2638000000000003,4.791685
Czech Republic,CZE,2016,1.9997999999999996,0.49689999999999995,2.1281999999999996,4.754142
Denmark,DNK,1965,0.022097,0,0,0
Denmark,DNK,1966,0.022097,0,0,0
Denmark,DNK,1967,0.022097,0,0,0
Denmark,DNK,1968,0.022097,0,0,0
Denmark,DNK,1969,0.022097,0,0,0
Denmark,DNK,1970,0.022097,0,0,0
Denmark,DNK,1971,0.022097,0,0,0
Denmark,DNK,1972,0.022097,0,0,0
Denmark,DNK,1973,0.022097,0,0,0
Denmark,DNK,1974,0.022097,0,0,0
Denmark,DNK,1975,0.020999999999999998,0,0,0
Denmark,DNK,1976,0.019,0,0,0
Denmark,DNK,1977,0.025999999999999995,0,0,0
Denmark,DNK,1978,0.027,0.003,0,0
Denmark,DNK,1979,0.029,0.006,0,0
Denmark,DNK,1980,0.0341,0.010499999999999999,0,0
Denmark,DNK,1981,0.0355,0.010499999999999999,0,0
Denmark,DNK,1982,0.030299999999999997,0.018499999999999996,0,0
Denmark,DNK,1983,0.0335,0.027100000000000003,0,0.033
Denmark,DNK,1984,0.030199999999999998,0.03319999999999999,0,0.033
Denmark,DNK,1985,0.0297,0.0514,0,0.036
Denmark,DNK,1986,0.028599999999999997,0.12560000000000002,0,0.051
Denmark,DNK,1987,0.0294,0.17379999999999998,0,0.061
Denmark,DNK,1988,0.032799999999999996,0.2917,0,0.08
Denmark,DNK,1989,0.0229,0.4284,0,0.126
Denmark,DNK,1990,0.028,0.6103,0,0.21
Denmark,DNK,1991,0.0254,0.7401,0,0.355
Denmark,DNK,1992,0.0277,0.9154,0,0.521
Denmark,DNK,1993,0.0275,1.0342,0,0.728
Denmark,DNK,1994,0.032600000000000004,1.137,0,0.5733997093736998
Denmark,DNK,1995,0.030299999999999997,1.1773,0,0.6468404554852435
Denmark,DNK,1996,0.0193,1.2269,0.00016111111111111108,0.8321831899572808
Denmark,DNK,1997,0.0192,1.9342,0.0003194444444444444,0.9756674041627444
Denmark,DNK,1998,0.0273,2.8198999999999996,0.00039999999999999996,1.0781569760154166
Denmark,DNK,1999,0.0305,3.029,0.0008805555555555555,1.3189089746079028
Denmark,DNK,2000,0.030199999999999998,4.2412,0.0012,1.2996055596681482
Denmark,DNK,2001,0.0276,4.306019444444444,0.0012,1.5115592094010413
